;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2012.0;56.0;31.0;13.0;10.0;11.0;9.0;23.0;56.0;73.0;14.0;15.0;58.0;9.0;-1.0;-10.0;-2.0;9.0;25.0;54.89;20.0;3.0;17.0;10.0;7.0;0.0;46.0;0.0;;2.0;23.14;18.32;1.0;19.93;2.0;15.86;0.39;0.38;23.0;;41.0;;41.0;13.0;0.0;2.0;10.0;4.0;3.0;7.0;;;1.0;17.0;;1.0;;1.0;4.0;9.0;;0.0;0.0;;1.0;;;;1.0;-8.0;-4.0;70.0;73.0;;73.0;;9.0;2.0;0.0;2.0;-4.0;-6.0;-0.0;;;0.0;-1.0;;;;0.0;;;;-10.0;0.0;-0.0;41.0;43.0;;0.16;15.38;2.44;2.36;2.78;0.23;16.01;23.0;2.2;0.2;50.6;352.0;18.3;11.0;56.0;20.4;15.9;264.0;;366.0;15.1;15.2;15.2;-14.0;117.9;0.159
2013.0;59.0;29.0;7.0;4.0;5.0;4.0;23.0;57.0;74.0;13.0;13.0;60.0;11.0;-1.0;-4.0;5.0;10.0;30.0;48.5;24.0;4.0;19.0;11.0;8.0;1.0;55.0;1.0;;2.0;11.14;7.37;1.0;8.24;1.0;6.33;0.16;0.16;23.0;;47.0;;47.0;8.0;0.0;2.0;10.0;4.0;2.0;6.0;;;1.0;17.0;;4.0;;2.0;1.0;8.0;;0.0;0.0;;0.0;;;;1.0;-5.0;-4.0;69.0;74.0;;74.0;;4.0;2.0;-1.0;2.0;2.0;3.0;0.0;;;1.0;-1.0;;;;;;;-0.0;-4.0;-0.0;-0.0;47.0;41.0;;0.16;15.8;1.0;2.58;1.09;0.34;16.18;23.0;4.6;0.3;23.8;367.0;7.4;11.0;23.0;23.2;6.3;275.0;;376.0;6.1;6.6;6.2;-9.1;42.9;0.161
2014.0;62.0;32.0;9.0;7.0;8.0;4.0;23.0;64.0;79.0;12.0;13.0;66.0;6.0;-2.0;-0.0;4.0;5.0;30.0;51.0;23.0;4.0;19.0;12.0;8.0;-1.0;53.0;1.0;;2.0;15.06;10.76;1.0;12.26;3.0;7.09;0.19;0.19;23.0;;50.0;;50.0;11.0;;3.0;9.0;5.0;0.0;5.0;;;1.0;15.0;;0.0;;3.0;1.0;11.0;;0.0;;;0.0;;;;1.0;-0.0;-4.0;70.0;79.0;;79.0;;4.0;2.0;-0.0;2.0;-3.0;-2.0;;;-0.0;1.0;-1.0;-2.0;;;0.0;;;-0.0;;-0.0;-0.0;50.0;47.0;;0.16;17.02;1.21;1.47;;0.18;18.23;23.0;3.6;0.2;;385.0;10.8;11.0;27.0;42.2;7.1;321.0;;412.0;6.6;9.6;6.6;100.0;0.4;0.161
2015.0;56.0;29.0;6.0;5.0;5.0;4.0;24.0;50.0;73.0;12.0;13.0;61.0;7.0;-9.0;-10.0;-12.0;5.0;28.0;50.73;23.0;6.0;18.0;10.0;7.0;-0.0;51.0;1.0;;1.0;11.48;9.07;0.0;9.32;2.0;6.58;0.16;0.16;24.0;;39.0;;39.0;9.0;;3.0;10.0;5.0;0.0;5.0;6.0;;2.0;23.0;;0.0;;1.0;4.0;9.0;;0.0;;;0.0;;;;1.0;3.0;-4.0;61.0;73.0;;73.0;;4.0;1.0;-0.0;1.0;1.0;3.0;;;0.0;1.0;-2.0;-6.0;;;0.0;;;-1.0;-9.0;0.0;-0.0;39.0;50.0;;0.16;14.88;0.98;1.32;2.48;0.63;16.04;24.0;4.5;0.2;56.4;350.0;9.1;8.0;23.0;29.3;6.6;237.0;;377.0;6.1;7.2;6.1;-153.1;215.1;0.161
2016.0;65.0;32.0;8.0;8.0;7.0;4.0;23.0;50.0;73.0;12.0;12.0;61.0;10.0;-6.0;-3.0;1.0;10.0;32.0;50.13;24.0;6.0;19.0;12.0;7.0;-0.0;57.0;1.0;;1.0;12.85;12.4;-1.0;10.78;3.0;6.25;0.18;0.18;23.0;;38.0;;38.0;9.0;;2.0;9.0;5.0;0.0;5.0;8.0;;2.0;23.0;;0.0;;1.0;3.0;9.0;;0.0;;;0.0;;;;1.0;7.0;-4.0;57.0;73.0;;73.0;;4.0;1.0;1.0;1.0;0.0;-0.0;;;-1.0;2.0;-0.0;;-4.0;;-2.0;;;-3.0;;-0.0;-0.0;38.0;37.0;;0.15;18.25;1.14;2.69;;0.14;17.25;23.0;4.1;0.2;;417.0;12.4;9.0;26.0;42.1;6.2;246.0;;394.0;6.6;9.6;6.6;100.0;31.8;0.155
2017.0;69.0;34.0;6.0;10.0;4.0;-1.0;23.0;43.0;75.0;15.0;18.0;57.0;9.0;-14.0;1.0;-4.0;7.0;35.0;49.23;23.0;6.0;17.0;10.0;7.0;0.0;58.0;1.0;0.0;1.0;8.31;15.14;-6.0;6.06;6.0;-2.06;-0.06;-0.06;23.0;;32.0;;32.0;10.0;;1.0;8.0;5.0;2.0;6.0;13.0;0.0;5.0;32.0;;0.0;1.0;0.0;1.0;13.0;;0.0;3.0;;4.0;;;;1.0;6.0;-4.0;;75.0;0.0;75.0;;-1.0;1.0;3.0;1.0;-2.0;-1.0;;;-1.0;7.0;-1.0;1.0;-13.0;;-1.0;;;;;1.0;-0.0;32.0;36.0;;0.15;20.63;-0.42;2.25;;0.43;17.09;23.0;-10.2;-0.4;;472.0;15.1;10.0;-10.0;134.8;-2.1;193.0;;391.0;-2.4;5.6;-2.5;100.0;;0.145
2018.0;0.0;-0.0;126.0;-10.0;-10.0;124.0;23.0;31.0;49.0;3.0;9.0;40.0;-45.0;175.0;-138.0;-10.0;-47.0;1.0;-217.61;9.0;3.0;7.0;6.0;1.0;-1.0;10.0;;;2.0;64863.47;-5064.42;-0.0;-5083.96;;63867.55;5.3;5.3;23.0;;28.0;;28.0;2.0;;1.0;5.0;;2.0;2.0;10.0;;0.0;18.0;;;;;0.0;3.0;;;;6.0;6.0;;;;1.0;-10.0;-6.0;;49.0;0.0;49.0;;124.0;2.0;-4.0;3.0;-8.0;6.0;;;0.0;-163.0;-1.0;0.0;;;175.0;-3.0;;;-138.0;2.0;-1.0;28.0;37.0;;0.15;0.06;36.5;-13.75;40.41;0.4;11.78;23.0;0.1;0.0;1083.5;1.0;-5064.4;13.0;855.0;;63867.5;194.0;;276.0;271.4;255.4;310.0;-10.7;-294.0;0.145
2019.0;14.0;5.0;-16.0;-17.0;-20.0;-18.0;24.0;26.0;97.0;38.0;53.0;43.0;-8.0;-5.0;8.0;-5.0;-8.0;9.0;36.67;21.0;2.0;17.0;12.0;5.0;2.0;30.0;;;3.0;-114.41;-120.46;-3.0;-144.48;-1.0;-125.04;-0.72;-0.72;24.0;;22.0;;22.0;3.0;;1.0;12.0;29.0;19.0;48.0;7.0;2.0;2.0;71.0;;;4.0;0.0;25.0;10.0;;;7.0;8.0;15.0;;3.0;;1.0;-29.0;-5.0;77.0;96.0;1.0;97.0;;-18.0;3.0;-1.0;1.0;1.0;0.0;;;1.0;6.0;-0.0;-5.0;-1.0;;1.0;-1.0;9.0;;;1.0;0.0;22.0;27.0;;0.14;4.03;-5.04;-2.44;;0.05;12.38;24.0;-0.4;-0.0;;98.0;-120.5;18.0;-122.0;5.1;-125.0;-81.0;;300.0;-30.3;-19.3;-40.7;100.0;;0.144
2020.0;25.0;10.0;-11.0;-16.0;-17.0;-14.0;29.0;19.0;88.0;42.0;58.0;30.0;-4.0;-3.0;1.0;-6.0;-5.0;15.0;39.25;26.0;1.0;24.0;15.0;8.0;1.0;41.0;;;5.0;-44.74;-66.28;-1.0;-68.36;-2.0;-56.85;-0.48;-0.48;29.0;;17.0;;17.0;1.0;;1.0;12.0;30.0;17.0;47.0;7.0;0.0;4.0;70.0;;;4.0;0.0;31.0;8.0;4.0;;4.0;7.0;16.0;;6.0;;1.0;-46.0;-6.0;81.0;88.0;0.0;88.0;;-14.0;5.0;-2.0;0.0;6.0;-0.0;;;5.0;1.0;-1.0;-2.0;;;0.0;-3.0;1.0;-1.0;;3.0;-0.0;17.0;24.0;;0.15;5.52;-3.14;-1.12;;0.17;6.76;29.0;-0.4;-0.0;;162.0;-66.3;30.0;-92.0;9.3;-56.9;-154.0;24.0;198.0;-31.0;-17.8;-46.5;100.0;;0.153
2021.0;32.0;16.0;-6.0;-10.0;-6.0;-5.0;29.0;12.0;80.0;42.0;50.0;30.0;-5.0;-2.0;0.0;-7.0;-6.0;15.0;51.83;27.0;2.0;25.0;15.0;10.0;-0.0;42.0;;;;-17.4;-32.83;4.0;-18.77;-0.0;-16.64;-0.18;-0.18;29.0;;11.0;;11.0;0.0;;0.0;12.0;31.0;15.0;45.0;6.0;;4.0;68.0;;;3.0;;32.0;8.0;4.0;;4.0;;8.0;;6.0;;1.0;-49.0;-6.0;83.0;79.0;0.0;80.0;;-6.0;4.0;-0.0;0.0;1.0;0.0;;;1.0;-4.0;-1.0;-1.0;;;0.0;-0.0;;;;0.0;-0.0;11.0;18.0;;0.16;6.89;-1.15;-1.24;;0.15;6.39;29.0;-3.0;-0.1;;202.0;-32.8;;-34.0;4.1;-16.6;-193.0;23.0;188.0;-14.3;-7.0;-17.9;100.0;;0.157
