;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (GBP/USD)
2008.0;0.0;0.0;-2.0;-2.0;-2.0;-2.0;60.0;0.0;3.0;1.0;1.0;2.0;-1.0;-0.0;1.0;-1.0;-2.0;0.0;78.26;2.0;1.0;2.0;2.0;;-0.0;2.0;0.0;0.0;0.0;-1348.91;-1648.91;0.0;-1641.3;-0.0;-1590.22;-0.04;-0.04;60.0;;0.0;;0.0;;0.0;0.0;0.0;1.0;1.0;3.0;;0.0;-0.0;3.0;;1.0;0.0;;;0.0;;;;0.0;0.0;;;;10.0;-29.0;-0.0;21.0;3.0;;3.0;;-2.0;0.0;;-0.0;0.0;;-0.0;;;0.0;-0.0;;;;0.0;;1.0;;;-0.0;;-0.0;1.0;;1.46;0.0;-0.02;-0.02;;0.0;0.02;60.0;;;;0.0;-1648.9;0.0;-1.0;5.4;-1590.2;-0.0;;1.0;-101.3;-77.8;-109.2;100.0;;1.463
2009.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;137.0;0.0;3.0;1.0;1.0;2.0;-1.0;-0.0;1.0;0.0;-1.0;0.0;80.36;1.0;0.0;1.0;1.0;;-0.0;1.0;;0.0;0.0;-921.43;-1346.43;-0.0;-1353.57;-0.0;-1303.57;-0.01;-0.01;137.0;;0.0;;0.0;;0.0;0.0;0.0;;3.0;3.0;;0.0;-0.0;3.0;;1.0;0.0;;;0.0;;;;0.0;0.0;;;;11.0;-33.0;;24.0;3.0;;3.0;;-1.0;0.0;;;-0.0;;-0.0;;;0.0;-0.0;;;;;;1.0;;;-0.0;;-0.0;-0.0;;1.62;0.0;-0.01;-0.0;;0.0;0.01;137.0;;;;0.0;-1346.4;0.0;-1.0;3.7;-1303.6;-0.0;;1.0;-55.3;-43.6;-60.2;100.0;;1.616
2010.0;;;;;;-5.0;311.0;;2.0;1.0;1.0;1.0;-1.0;0.0;1.0;;-1.0;;;;;;;;;;;;;;;;;;-inf;-0.02;-0.02;311.0;;;;;;;;;;;;;;2.0;2.0;;1.0;;;;0.0;;;;;;;;;10.0;-33.0;;24.0;2.0;;2.0;;-5.0;;;;-1.0;;;;;4.0;;;;;0.0;;1.0;;;0.0;;;0.0;;1.56;;-0.01;-0.0;;;0.0;311.0;;;;;;;-3.0;;-inf;-0.0;;1.0;;;-501.8;100.0;;1.56
2011.0;-0.0;;-1.0;-0.0;-0.0;-1.0;1791.0;1.0;1.0;0.0;0.0;1.0;-1.0;-1.0;2.0;;-1.0;;;0.0;;0.0;0.0;;0.0;0.0;;;;948.78;352.44;;352.44;;948.78;-0.0;-0.0;1791.0;;0.0;1.0;1.0;;;0.0;;;;;-0.0;0.0;1.0;0.0;;0.0;;;;0.0;;;;;;;;;10.0;-32.0;;22.0;1.0;;1.0;;-1.0;;;-0.0;-0.0;;;;;-0.0;;;-1.0;0.0;-0.0;;2.0;;;;;0.0;;;1.55;-0.0;-0.0;-0.0;;;0.0;1791.0;;;;-0.0;352.4;;-1.0;;948.8;0.0;;1.0;-148.2;-124.5;-148.2;100.0;;1.554
2012.0;;-0.0;-0.0;-1.0;-1.0;-1.0;2144.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;-0.0;-0.0;;-inf;1.0;;1.0;1.0;;;1.0;;;;-inf;-inf;;-inf;;-inf;-0.0;-0.0;2144.0;;0.0;0.0;0.0;;;0.0;;;;;0.0;;0.0;0.0;;0.0;;;;0.0;;;;;;;;;11.0;-34.0;;23.0;0.0;;0.0;;-1.0;;;0.0;0.0;;;;;1.0;;;-0.0;1.0;-0.0;;0.0;;;;;0.0;0.0;;1.63;;-0.0;-0.0;;;-0.0;2144.0;;;;;-inf;;-1.0;;-inf;-0.0;;-0.0;657.5;-274.0;1632.5;100.0;;1.625
2013.0;;0.0;-0.0;-0.0;-0.0;-0.0;2734.0;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;;-0.0;;inf;0.0;;0.0;0.0;;;0.0;;;;-inf;-inf;;-inf;;-inf;-0.0;-0.0;2734.0;;0.0;0.0;0.0;;;0.0;;;;;;;;;;0.0;0.0;;;0.0;;;;;;;;;11.0;-35.0;;24.0;0.0;;0.0;;-0.0;;;0.0;0.0;;;;;0.0;;;-0.0;0.0;;;0.0;;;;;0.0;;;1.66;;-0.0;-0.0;;;-0.0;2734.0;;;;;-inf;;-0.0;;-inf;-0.0;;-0.0;197.9;-229.4;193.8;100.0;;1.656
2014.0;;;-4.0;-5.0;-6.0;-5.0;114.0;4.0;4.0;1.0;1.0;3.0;-3.0;0.0;7.0;;-3.0;;;4.0;1.0;;;;3.0;4.0;;0.0;;-inf;-inf;-0.0;-inf;-0.0;-inf;-0.05;-0.05;114.0;;4.0;;4.0;;;0.0;;;;;;;;;;0.0;0.0;;;1.0;;;;;;;;;14.0;-6.0;;-6.0;4.0;;4.0;;-5.0;;;1.0;0.0;;;;;1.0;;0.0;;;;;3.0;;;4.0;;4.0;;;1.56;;-0.03;-0.02;;;0.02;114.0;;;;;-inf;;-4.0;1.7;-inf;2.0;;2.0;-152.9;-112.3;-197.5;100.0;;1.557
2015.0;;;-13.0;-13.0;-13.0;-13.0;456.0;14.0;14.0;1.0;1.0;13.0;-8.0;;18.0;10.0;-8.0;;;13.0;9.0;;;;3.0;13.0;;0.0;;-inf;-inf;-0.0;-inf;;-inf;-0.03;-0.03;456.0;;13.0;;13.0;;;1.0;;;;;;;;;;0.0;0.0;;;0.0;;;;;;;;;14.0;-18.0;;17.0;14.0;;14.0;;-13.0;;;5.0;-0.0;;;;;;;;;;;;4.0;;;14.0;;13.0;3.0;;1.47;;-0.02;-0.01;;;0.02;456.0;;;;;-inf;;-9.0;;-inf;9.0;;9.0;-101.3;-93.1;-101.5;100.0;;1.474
2016.0;;;-9.0;-9.0;-9.0;-9.0;468.0;6.0;6.0;2.0;2.0;4.0;-6.0;-0.0;1.0;-5.0;-6.0;;;9.0;4.0;;;;5.0;9.0;;0.0;0.0;-inf;-inf;-0.0;-inf;-0.0;-inf;-0.02;-0.02;468.0;;6.0;;6.0;;;0.0;0.0;;;;;;;0.0;;1.0;0.0;;;0.0;;;;;;;;;3.0;14.0;-0.0;-13.0;6.0;;6.0;;-9.0;0.0;;1.0;1.0;;;;;0.0;-0.0;;-0.0;;;;1.0;;;1.0;;6.0;11.0;;1.23;;-0.02;-0.01;;0.0;0.01;468.0;;;;;-inf;0.0;-7.0;1.2;-inf;3.0;;3.0;-217.2;-144.3;-217.5;100.0;;1.234
2017.0;;;-11.0;-11.0;-11.0;-9.0;532.0;2.0;2.0;5.0;5.0;-2.0;-8.0;-0.0;2.0;-6.0;-8.0;;;11.0;6.0;;;;5.0;11.0;;0.0;0.0;-inf;-inf;-0.0;-inf;-2.0;-inf;-0.02;-0.02;532.0;;0.0;;0.0;;;2.0;0.0;;;;;;;0.0;;4.0;0.0;;;1.0;;;;;;;;;5.0;-40.0;-0.0;33.0;2.0;;2.0;;-9.0;0.0;;1.0;2.0;;;;;-2.0;-0.0;;;;;;2.0;;;;;0.0;6.0;;1.35;;-0.01;-0.01;;0.0;-0.0;532.0;;;;;-inf;0.0;-7.0;18.0;-inf;-2.0;;-2.0;401.8;-450.4;402.3;100.0;;1.351
2018.0;;;-10.0;-10.0;-10.0;-8.0;638.0;7.0;7.0;6.0;6.0;1.0;-5.0;;10.0;5.0;-5.0;;;10.0;6.0;;;;4.0;10.0;;0.0;0.0;-inf;-inf;-0.0;-inf;-2.0;-inf;-0.01;-0.01;638.0;;5.0;;5.0;;;2.0;0.0;;;;;;;0.0;;4.0;0.0;;;2.0;;;;;;;;;9.0;-51.0;-0.0;43.0;7.0;;7.0;;-8.0;0.0;;1.0;2.0;;;;;1.0;;;;;;;11.0;;;-1.0;-0.0;5.0;0.0;;1.28;;-0.01;-0.01;;;0.0;638.0;-170.1;-6.8;;;-inf;0.0;-6.0;19.6;-inf;0.0;;0.0;-1538.2;-143.5;-1540.3;100.0;;1.276
2019.0;;;-10.0;-10.0;-10.0;-10.0;341.0;2.0;2.0;7.0;8.0;-6.0;;-0.0;2.0;-7.0;;;;10.0;4.0;;;;6.0;10.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;-1.0;-inf;-0.03;-0.03;341.0;;0.0;;0.0;;;1.0;0.0;;;;;;0.0;1.0;;4.0;0.0;;;3.0;;;;1.0;1.0;;1.0;;5.0;-57.0;-0.0;46.0;2.0;;2.0;;-10.0;0.0;;;-7.0;-0.0;;;;16.0;-0.0;;;;0.0;2.0;;;;-0.0;0.0;;;;1.33;;-0.02;;;0.0;-0.01;341.0;-62.6;-2.6;;;-inf;0.0;-7.0;6.9;-inf;-4.0;;-4.0;193.4;-433.0;174.8;100.0;;1.326
2020.0;;;-32.0;-30.0;-30.0;-28.0;169.0;96.0;97.0;11.0;11.0;62.0;-15.0;-0.0;103.0;90.0;-16.0;;;32.0;6.0;;;;26.0;32.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;-2.0;-inf;-0.16;-0.16;169.0;;90.0;;90.0;;;6.0;0.0;;;0.0;;;-0.0;1.0;;5.0;0.0;;;6.0;;;;0.0;0.0;;1.0;;15.0;-116.0;-0.0;164.0;74.0;23.0;97.0;;-28.0;0.0;;7.0;-0.0;;;;;6.0;-0.0;;-0.0;;;;103.0;;;-0.0;2.0;90.0;0.0;;1.37;;-0.12;-0.07;;0.0;0.27;169.0;-24.5;-0.6;;;-inf;0.0;-20.0;7.8;-inf;62.0;;46.0;-47.5;-43.9;-44.5;100.0;;1.367
