;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2011.0;;;-21.0;-21.0;-20.0;-20.0;95.0;42.0;142.0;0.0;4.0;139.0;-7.0;0.0;4.0;-3.0;-7.0;;;21.0;;20.0;20.0;;1.0;21.0;1.0;;;-inf;-inf;1.0;-inf;-0.0;-inf;-0.21;-0.21;95.0;;37.0;;37.0;5.0;;0.0;1.0;;;;100.0;;;101.0;;0.0;;;;;;;4.0;;4.0;;;;;-290.0;;;142.0;;142.0;;-20.0;;;14.0;-1.0;-1.0;;-0.0;;-0.0;;;;;0.0;;4.0;;;;-0.0;37.0;40.0;;0.98;;-0.21;-0.08;;;1.49;95.0;-54.5;-3.3;;;-inf;;-20.0;0.3;-inf;42.0;;141.0;-14.5;-14.6;-14.2;100.0;;0.981
2012.0;;;-16.0;-17.0;-16.0;-16.0;95.0;33.0;134.0;0.0;4.0;130.0;-11.0;0.0;0.0;-10.0;-11.0;;;17.0;;12.0;12.0;;4.0;17.0;1.0;;;-inf;-inf;1.0;-inf;;-inf;-0.16;-0.16;95.0;;28.0;;28.0;5.0;;;1.0;;;;100.0;;;101.0;;0.0;;;;0.0;;;4.0;;4.0;;;;392.0;-314.0;51.0;;134.0;;134.0;;-16.0;;;5.0;1.0;0.0;;0.0;;-1.0;;;;;0.0;;0.0;;;;0.0;28.0;38.0;;1.01;;-0.16;-0.11;;;1.36;95.0;-27.2;-1.8;;;-inf;;-16.0;;-inf;32.0;;129.0;-12.4;-12.3;-12.2;100.0;;1.007
2013.0;;;-13.0;-8.0;-2.0;-2.0;95.0;32.0;133.0;4.0;7.0;126.0;-7.0;6.0;0.0;-2.0;-7.0;;;8.0;;6.0;6.0;;2.0;8.0;1.0;;;-inf;-inf;6.0;-inf;0.0;-inf;-0.03;-0.03;95.0;;24.0;;24.0;5.0;;2.0;102.0;;;;;;;102.0;;3.0;;;;0.0;;;4.0;;4.0;;;;366.0;-296.0;55.0;;133.0;;133.0;;-2.0;;0.0;1.0;0.0;0.0;;1.0;-1.0;-6.0;;5.0;;;1.0;;;;;0.0;-0.0;24.0;26.0;;0.94;;-0.03;-0.08;;;1.41;95.0;-88.9;-5.2;;;-inf;;-3.0;-7.9;-inf;30.0;;134.0;-11.2;-10.1;-1.9;100.0;;0.941
2014.0;;;-29.0;-29.0;-29.0;-27.0;95.0;10.0;117.0;5.0;6.0;110.0;-24.0;0.0;10.0;-14.0;-24.0;;;29.0;;18.0;18.0;;11.0;29.0;0.0;;0.0;-inf;-inf;0.0;-inf;-2.0;-inf;-0.28;-0.28;95.0;;8.0;0.0;8.0;1.0;;1.0;106.0;;;;;;;106.0;;5.0;;;;0.0;;;1.0;;1.0;;;;335.0;-297.0;72.0;;117.0;;117.0;;-27.0;0.0;-2.0;3.0;2.0;0.0;;2.0;0.0;-0.0;;;;;0.0;;;;;10.0;-0.0;8.0;22.0;;0.86;;-0.33;-0.29;;;1.35;95.0;-2.4;-0.1;;;-inf;0.0;-31.0;6.8;-inf;6.0;;128.0;-24.7;-25.4;-24.5;100.0;;0.86
2015.0;;;-25.0;-25.0;-26.0;-24.0;146.0;8.0;114.0;2.0;2.0;112.0;-27.0;0.0;25.0;-1.0;-27.0;;;25.0;;19.0;19.0;;6.0;25.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;-1.0;-inf;-0.17;-0.17;146.0;;5.0;1.0;7.0;0.0;;1.0;106.0;;;;;;;106.0;;1.0;;;;0.0;;;;;;;;;314.0;-274.0;72.0;;114.0;;114.0;;-24.0;0.0;-1.0;1.0;-2.0;-0.0;;-3.0;1.0;-0.0;-0.0;;;0.0;0.0;;4.0;;;22.0;0.0;5.0;7.0;;0.72;;-0.23;-0.26;;0.0;1.06;146.0;-1.7;-0.1;;;-inf;0.0;-34.0;4.3;-inf;8.0;;155.0;-21.4;-21.9;-21.8;100.0;;0.722
2016.0;;;-20.0;-20.0;-20.0;-20.0;246.0;6.0;112.0;1.0;1.0;111.0;-18.0;1.0;16.0;-0.0;-18.0;;;20.0;;14.0;14.0;;6.0;20.0;0.0;;0.0;-inf;-inf;0.0;-inf;;-inf;-0.08;-0.08;246.0;;5.0;;5.0;0.0;;0.0;106.0;;;;;;;106.0;;1.0;;;;0.0;;;;;;;;;337.0;-302.0;77.0;;112.0;;112.0;;-20.0;0.0;;2.0;-0.0;0.0;;-0.0;0.0;-0.0;;;;1.0;0.0;;13.0;;;3.0;-0.0;5.0;6.0;;0.74;;-0.11;-0.1;;;0.6;246.0;-5.9;-0.3;;;-inf;0.0;-27.0;;-inf;6.0;;149.0;-18.2;-18.0;-18.1;100.0;;0.744
2017.0;;;-50.0;-51.0;-52.0;-52.0;301.0;54.0;161.0;9.0;52.0;109.0;-34.0;-0.0;83.0;48.0;-35.0;;;51.0;;33.0;33.0;;18.0;51.0;0.0;;0.0;-inf;-inf;-1.0;-inf;;-inf;-0.17;-0.17;301.0;;53.0;;53.0;0.0;;0.0;106.0;;;;;;1.0;107.0;;8.0;;;;1.0;;;;43.0;43.0;;;;408.0;-374.0;76.0;;161.0;;161.0;;-52.0;0.0;;5.0;7.0;-0.0;;8.0;-1.0;5.0;-0.0;;;;0.0;;36.0;;;47.0;-1.0;53.0;6.0;;0.79;;-0.22;-0.14;;0.0;0.46;301.0;-8.6;-0.4;;;-inf;0.0;-65.0;;-inf;57.0;;138.0;-33.0;-31.1;-47.2;100.0;;0.795
2018.0;;;-84.0;-49.0;-12.0;-12.0;312.0;12.0;119.0;5.0;10.0;109.0;-47.0;0.0;8.0;-38.0;-47.0;;;49.0;;12.0;12.0;;37.0;49.0;1.0;;0.0;-inf;-inf;37.0;-inf;;-inf;-0.04;-0.04;312.0;;11.0;;11.0;1.0;;0.0;106.0;;;;;;1.0;107.0;;4.0;;;;0.0;;;;5.0;5.0;;;;379.0;-357.0;86.0;;119.0;;119.0;;-12.0;0.0;;3.0;-3.0;-0.0;;-3.0;;-36.0;-0.0;;;;0.0;;;;;8.0;0.0;11.0;49.0;;0.73;;-0.05;-0.21;;0.0;0.47;312.0;-14.7;-0.6;;;-inf;0.0;-16.0;;-inf;10.0;;148.0;-74.1;-71.1;-10.8;100.0;;0.733
2019.0;;;-52.0;-53.0;-53.0;-53.0;358.0;12.0;119.0;12.0;12.0;107.0;-50.0;0.0;49.0;-1.0;-50.0;;;53.0;;12.0;12.0;;41.0;53.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;;-inf;-0.15;-0.15;358.0;;11.0;;11.0;0.0;;0.0;107.0;;;;;;1.0;108.0;;10.0;1.0;;;1.0;1.0;;;;1.0;;1.0;;452.0;-428.0;83.0;;119.0;;119.0;;-53.0;0.0;;3.0;-0.0;0.0;;-0.0;;-0.0;;;;;0.0;-0.0;51.0;;;-1.0;-0.0;11.0;11.0;;0.77;;-0.19;-0.18;;;0.39;358.0;-3.3;-0.1;;;-inf;1.0;-69.0;;-inf;-0.0;1.0;139.0;-49.1;-44.3;-50.0;100.0;;0.77
2020.0;;;-48.0;-49.0;-50.0;-50.0;474.0;34.0;142.0;6.0;6.0;135.0;-45.0;0.0;69.0;22.0;-45.0;;;49.0;;18.0;18.0;;31.0;49.0;0.0;0.0;0.0;-inf;-inf;-1.0;-inf;;-inf;-0.1;-0.1;474.0;;33.0;;33.0;1.0;;1.0;106.0;;;;;;1.0;107.0;;5.0;0.0;;;1.0;1.0;;;;1.0;;1.0;;536.0;-487.0;86.0;;142.0;;142.0;;-50.0;0.0;;7.0;-5.0;-0.0;;-5.0;;2.0;;;;;0.0;-2.0;65.0;;;6.0;-1.0;33.0;11.0;;0.79;;-0.13;-0.12;;;0.36;474.0;-6.5;-0.2;;;-inf;1.0;-64.0;;-inf;37.0;1.0;172.0;-35.8;-34.4;-37.1;100.0;;0.785
2021.0;;;-24.0;-25.0;-25.0;-25.0;521.0;19.0;126.0;2.0;3.0;123.0;-26.0;0.0;10.0;-16.0;-26.0;;;25.0;;15.0;15.0;;10.0;25.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;;-inf;-0.05;-0.05;521.0;;18.0;;18.0;0.0;;1.0;106.0;;;;;;1.0;107.0;;2.0;0.0;;;0.0;0.0;;;1.0;1.0;;1.0;;554.0;-516.0;84.0;;126.0;;126.0;;-25.0;0.0;;2.0;-3.0;-0.0;;-3.0;;-0.0;;;;;0.0;-0.0;1.0;;;9.0;-0.0;18.0;34.0;;0.79;;-0.06;-0.06;;;0.3;521.0;-8.9;-0.3;;;-inf;0.0;-32.0;;-inf;22.0;1.0;155.0;-19.8;-19.5;-20.3;100.0;;0.791
